,unit_id,depth,cell_type0,cell_type,FR,Diff_spread,Spread,A,W,TPW,PTratio,REP,spread_below,spread_above,W_below,W_above,PL_below,PL_above
0,915960297,-280.0,3.0,1,3.384182649341388,10.061006100610086,131.2651265126513,69.72296067302624,0.15472547254725477,0.5978397839783979,232.51832809823577,0.31890189018901904,60.60206020602061,70.6630663066307,1.27857785778578,1.4824482448244831,1.7241224122412235,1.1543654365436544
1,915960294,-280.0,3.0,1,18.20814836486133,24.578457845784584,127.54075407540753,67.36004520131179,0.17929792979297932,0.5316831683168317,139.7470037719015,0.41665166516651686,51.481148114811475,76.05960596059606,0.2565256525652565,0.7803780378037811,1.2893789378937899,0.768226822682268
2,915960283,-280.0,4.0,1,2.422216620182997,7.628762876287652,97.44174417441744,88.86980389838486,0.16768676867686771,0.6221422142214221,272.8877064389333,0.28433843384338453,44.90649064906489,52.535253525352545,-0.9180918091809209,-0.0061720457760081615,1.1273627362736267,6.081008100810083
3,915960275,-280.0,5.0,1,12.353304762933288,-29.804980498049787,86.83868386838682,96.65700747153255,0.16660666066606666,0.8287128712871289,302.7356667998542,0.2684068406840686,58.321832183218305,28.51685168516852,-3.072907290729072,1.2691269126912683,-2.1291629162916292,-0.155265526552656
4,915960317,-260.0,3.0,1,7.796077207531848,11.543154315431579,159.95799579957998,85.40264382921188,0.17092709270927098,0.6315931593159317,226.79652773597113,0.3102610261026104,74.2074207420742,85.75057505750578,-0.546804680468046,2.06975697569757,0.6629162916291625,1.5216021602160228
5,915960312,-260.0,3.0,1,0.5190464186106424,-11.791179117911781,126.21062106210621,130.81220308090303,0.1444644464446445,0.6145814581458147,535.5662791842423,0.2454545454545456,69.000900090009,57.209720972097216,0.11225408255111267,2.5423042304230408,0.5500835797865503,2.323582358235824
6,915960300,-260.0,4.0,1,0.4567608483773653,-6.280628062806272,110.89508950895089,63.62749406579606,0.18388838883888392,0.6110711071107112,135.0067123664848,0.35724572457245707,58.58785878587858,52.30723072307231,-0.6534653465346535,4.691719171917192,0.6170117011701187,5.069756975697571
7,915960337,-240.0,4.0,1,2.885898087475172,-27.60076007600756,77.86978697869787,141.48672529255228,0.12637263726372638,0.5608460846084609,759.7924566814037,0.23276327632763283,52.73527352735272,25.134513451345157,-0.09315931593159354,2.052205220522054,-0.35373537353735385,3.8370837083708382
8,915960356,-220.0,4.0,1,2.2561217662275923,74.70547054705472,150.83708370837084,91.88981659084338,0.15256525652565256,0.5891989198919891,279.36669049749935,0.2454545454545456,38.06580658065806,112.77127712771278,0.16201620162015984,1.7829497235437846,0.3037803780378051,3.4088980326604084
9,915960392,-180.0,4.0,1,1.5225361612578845,45.32853285328537,126.1726172617262,88.28067766938996,0.12745274527452743,0.6823582358235826,416.35644577918004,0.32349234923492365,40.42204220422042,85.75057505750578,-0.0972097209720979,2.3613861386138613,0.01755175517551777,3.017551755175518
10,915960409,-160.0,0.0,0,33.64458885434184,-36.87368736873685,85.31853185318533,74.59981357807575,0.16282628262826293,0.26489648964896495,169.8886489720476,0.26192619261926187,61.09610961096109,24.22242224222424,0.30513051305130656,0.9045904590459036,-1.026102610261026,0.2767776777677783
